TIMESTAMP,TCPIP_APP_NAME,TCPIP_PORT,TCPIP_WEIGHT,TCPIP_PACKTS_SENT,TCPIP_PACKETS_RECVD,TCPIP_BYTES_SENT,TCPIP_BYTES_RECVD,TCPIP_MSG_SENT,TCPIP_MSG_RECVD
2019-02-28 13:59:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 13:59:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 13:59:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 13:59:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 13:59:50,TRIPSRUS,10000,100,0,5065,0,75975,0,5065
2019-02-28 14:00:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:00:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:00:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:00:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:00:00,TRIPSRUS,10000,100,0,4439,0,66585,0,4439
2019-02-28 14:00:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:00:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:00:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:00:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:00:10,TRIPSRUS,10000,100,0,4427,0,66405,0,4427
2019-02-28 14:00:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:00:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:00:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:00:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:00:20,TRIPSRUS,10000,100,0,5053,0,75795,0,5053
2019-02-28 14:00:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:00:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:00:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:00:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:00:30,TRIPSRUS,10000,100,0,5716,0,85740,0,5716
2019-02-28 14:00:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:00:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:00:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:00:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:00:40,TRIPSRUS,10000,100,0,5765,0,86475,0,5765
2019-02-28 14:00:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:00:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:00:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:00:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:00:50,TRIPSRUS,10000,100,0,5055,0,75825,0,5055
2019-02-28 14:01:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:01:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:01:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:01:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:01:00,TRIPSRUS,10000,100,0,4418,0,66270,0,4418
2019-02-28 14:01:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:01:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:01:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:01:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:01:10,TRIPSRUS,10000,100,0,4368,0,65520,0,4368
2019-02-28 14:01:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:01:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:01:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:01:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:01:20,TRIPSRUS,10000,100,0,5126,0,76890,0,5126
2019-02-28 14:01:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:01:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:01:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:01:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:01:30,TRIPSRUS,10000,100,0,5787,0,86805,0,5787
2019-02-28 14:01:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:01:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:01:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:01:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:01:40,TRIPSRUS,10000,100,0,5798,0,86970,0,5798
2019-02-28 14:01:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:01:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:01:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:01:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:01:50,TRIPSRUS,10000,100,0,5114,0,76710,0,5114
2019-02-28 14:02:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:02:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:02:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:02:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:02:00,TRIPSRUS,10000,100,0,4398,0,65970,0,4398
2019-02-28 14:02:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:02:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:02:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:02:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:02:10,TRIPSRUS,10000,100,0,4455,0,66825,0,4455
2019-02-28 14:02:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:02:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:02:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:02:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:02:20,TRIPSRUS,10000,100,0,5082,0,76230,0,5082
2019-02-28 14:02:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:02:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:02:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:02:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:02:30,TRIPSRUS,10000,100,0,5736,0,86040,0,5736
2019-02-28 14:02:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:02:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:02:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:02:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:02:40,TRIPSRUS,10000,100,0,5763,0,86445,0,5763
2019-02-28 14:02:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:02:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:02:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:02:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:02:50,TRIPSRUS,10000,100,0,5027,0,75405,0,5027
2019-02-28 14:03:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:03:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:03:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:03:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:03:00,TRIPSRUS,10000,100,0,4352,0,65280,0,4352
2019-02-28 14:03:10,TPFN8601,8601,100,0,0,0,0,0,0
